microwave	0	90	0	0.3839226	1.066172	-3.780147
kitchenRoll	0	30	0	0.2439227	1.312172	-2.390146
saucepan	0	30	0	0.4139225	1.256172	-2.024787
toaster	0	60	0	3.373923	1.166172	-2.100147
fruitBowl	0	0	0	0.6339226	1.206172	-0.1201465
teaPot	0	40	0	4.242129	1.606172	-4.183488
knife	0	0	0	2.773923	0.8461719	-2.820147
mixer	0	50	0	1.073923	0.2761719	-5.02139
bread	0	0	0	3.033923	0.1861719	-4.930146
glassContainer	0	0	0	0.1839225	1.806172	-0.6001465
mug	0	30	0	4.218564	0.2461719	-3.510146
dishes	90	0	0	1.833923	1.200172	-0.2501465
towel	0	20	0	0.4939226	1.986172	-4.950147
toy	0	30	0	0.1856214	1.926172	-2.406166
bookPile	0	0	0	4.013923	0.2861719	-0.3401465
umbrella	0	150	0	1.263923	1.796172	-0.1101465
hat	90	0	0	4.083922	1.216172	-2.150146
helmet	0	0	80	0.3739224	1.270172	-1.220146
calendar	0	40	0	1.233923	1.310172	-0.2301465
fan	0	50	0	0.2483006	1.406172	-0.6243324
