microwave	0	270	0	1.833923	1.370172	-0.2501465
kitchenRoll	0	30	0	4.183923	0.3061718	-3.530147
saucepan	0	40	0	4.203923	1.496172	-4.240143
toaster	0	50	0	4.013923	0.2061719	-0.3401465
fruitBowl	0	0	0	0.4939226	1.976172	-4.950147
teaPot	0	50	0	4.083922	1.236172	-2.150146
knife	0	20	0	0.9939226	0.2861719	-4.920146
mixer	0	60	0	0.1292818	1.806172	-2.525711
bread	0	0	0	3.033923	0.1861719	-4.930146
glassContainer	0	0	0	0.2039225	1.210172	-1.360146
mug	0	0	0	3.373923	1.186172	-2.100147
dishes	90	0	0	2.773923	0.8561718	-2.830147
towel	0	50	0	0.1839225	1.836172	-0.6001465
toy	0	20	0	0.4099033	1.006172	-3.795147
bookPile	0	30	0	0.1939225	1.276172	-0.3901465
umbrella	0	150	0	1.263923	1.796172	-0.1101465
hat	90	0	0	1.233923	1.279261	-0.2197277
helmet	0	0	0	0.7139225	1.286172	-0.1101465
calendar	0	0	0	0.3839226	1.346172	-1.950146
fan	0	40	0	0.2439227	1.392172	-2.390146
