microwave	0	270	0	1.833923	1.370172	-0.2501465
kitchenRoll	0	20	0	0.9973955	0.3561718	-4.90045
saucepan	0	30	0	0.4139225	1.256172	-2.024787
toaster	0	40	0	4.279763	1.516172	-4.027655
fruitBowl	0	0	0	0.6339226	1.206172	-0.1201465
teaPot	0	40	0	0.1839225	1.906172	-0.6001465
knife	0	30	0	4.183923	0.2161719	-3.530147
mixer	0	60	0	0.3189226	0.8961719	-3.892731
bread	0	0	0	3.033923	0.1861719	-4.930146
glassContainer	0	0	0	0.2439227	1.212172	-2.390146
mug	0	50	0	0.2239225	1.266172	-0.442108
dishes	90	0	0	0.4939226	1.966172	-4.950147
towel	0	50	0	1.233923	1.260172	-0.2301465
toy	0	30	0	2.773923	0.9261718	-2.820147
bookPile	0	0	0	3.373923	1.206172	-2.100147
umbrella	0	40	0	0.4339224	1.190172	-1.270146
hat	90	0	0	4.013923	0.2761719	-0.3401465
helmet	0	20	0	4.083922	1.206172	-2.150146
calendar	0	0	0	0.2439227	1.896172	-2.407146
fan	0	60	0	1.263923	1.996172	-0.1101465
