microwave	0	90	0	0.3839226	1.416172	-2.020146
kitchenRoll	0	20	0	1.233923	1.310172	-0.2301465
saucepan	0	20	0	0.2439227	1.816172	-2.407146
toaster	0	50	0	4.013923	0.2061719	-0.3401465
fruitBowl	0	0	0	0.4139225	0.8961719	-3.790147
teaPot	0	40	0	0.2775456	1.310172	-1.308838
knife	40	0	0	1.153923	1.82877	-0.06554475
mixer	0	40	0	4.183923	0.2161719	-3.530147
bread	0	0	0	0.6939225	1.196172	-0.1101465
glassContainer	0	0	0	0.2439227	1.212172	-2.390146
mug	0	0	0	3.373923	1.186172	-2.100147
dishes	90	0	0	0.9939226	0.2361719	-4.920146
towel	0	0	0	2.773923	0.8461719	-2.820147
toy	0	40	0	4.083922	1.256172	-2.150146
bookPile	0	30	0	0.1939225	1.276172	-0.3901465
umbrella	0	20	0	3.033923	0.1961719	-4.930146
hat	90	0	0	1.833923	1.280172	-0.2501465
helmet	0	0	0	0.1839225	1.876172	-0.6001465
calendar	0	70	0	0.4939226	2.036172	-4.950147
fan	0	0	0	4.203923	1.696172	-4.210142
