microwave	0	90	0	0.3839226	1.066172	-3.780147
kitchenRoll	0	20	0	1.833923	1.310172	-0.2501465
saucepan	0	10	0	2.773923	0.8461719	-2.820147
toaster	0	60	0	0.1789228	1.806172	-2.519731
fruitBowl	0	0	0	3.033923	0.1961719	-4.930146
teaPot	0	40	0	4.242129	1.606172	-4.183488
knife	0	30	0	0.3872239	1.256172	-1.925864
mixer	0	70	0	0.6339226	1.206172	-0.1201465
bread	0	0	0	4.013923	0.1961719	-0.3401465
glassContainer	0	0	0	0.1839225	1.806172	-0.6001465
mug	0	0	0	1.233923	1.250172	-0.2301465
dishes	90	0	0	0.2039225	1.200172	-1.330146
towel	0	60	0	3.373923	1.166172	-2.100147
toy	0	60	0	1.263923	1.926172	-0.1101465
bookPile	0	30	0	0.1939225	1.276172	-0.3901465
umbrella	0	30	0	0.4475829	1.966172	-4.842563
hat	90	0	0	0.9939226	0.3261719	-4.920146
helmet	0	0	0	4.183923	0.2661719	-3.530147
calendar	0	60	0	4.083922	1.236172	-2.150146
fan	0	40	0	0.2439227	1.392172	-2.390146
