microwave	0	90	0	0.2439227	1.976172	-2.407146
kitchenRoll	0	20	0	4.013923	0.3061718	-0.3401465
saucepan	0	40	0	0.1839225	1.816172	-0.6001465
toaster	0	60	0	4.183923	0.2061719	-3.530147
fruitBowl	0	0	0	0.6339226	1.206172	-0.1201465
teaPot	0	40	0	4.242129	1.606172	-4.183488
knife	0	30	0	0.1706212	1.216172	-0.4497875
mixer	0	50	0	1.073923	0.2761719	-5.02139
bread	0	0	0	3.033923	0.1861719	-4.930146
glassContainer	0	0	0	0.3839226	0.8961719	-3.780147
mug	0	0	0	1.233923	1.250172	-0.2301465
dishes	90	0	0	0.4939226	1.966172	-4.950147
towel	0	30	0	0.2439227	1.242172	-2.390146
toy	0	0	0	3.373923	1.256172	-2.100147
bookPile	0	30	0	0.2839225	1.270172	-1.270146
umbrella	0	20	0	4.083922	1.156172	-2.150146
hat	90	0	0	1.833923	1.280172	-0.2501465
helmet	0	30	0	1.263923	1.876172	-0.1101465
calendar	0	0	0	0.3839226	1.346172	-1.950146
fan	0	70	0	2.773923	1.006172	-2.820147
