microwave	0	90	0	0.3839226	1.416172	-2.020146
kitchenRoll	0	20	0	1.263923	1.906172	-0.1101465
saucepan	0	40	0	0.1626659	1.216172	-0.5674119
toaster	0	60	0	3.373923	1.166172	-2.100147
fruitBowl	0	0	0	3.033923	0.1961719	-4.930146
teaPot	0	40	0	4.242129	1.606172	-4.183488
knife	0	30	0	4.183923	0.2161719	-3.530147
mixer	0	50	0	1.073923	0.2761719	-5.02139
bread	0	0	0	0.3839226	0.8861719	-3.780147
glassContainer	0	0	0	0.5639225	1.996172	-4.950147
mug	0	0	0	1.233923	1.250172	-0.2301465
dishes	90	0	0	0.1839225	1.816172	-0.6101465
towel	0	50	0	0.6439226	1.246172	-0.137467
toy	0	30	0	0.1856214	1.926172	-2.406166
bookPile	0	30	0	0.2839225	1.270172	-1.270146
umbrella	0	20	0	0.2439227	1.212172	-2.390146
hat	90	0	0	4.083922	1.216172	-2.150146
helmet	0	0	0	4.013923	0.2661719	-0.3401465
calendar	0	40	0	1.833923	1.300172	-0.2501465
fan	0	70	0	2.773923	1.006172	-2.820147
