microwave	0	90	0	0.3839226	1.416172	-2.020146
kitchenRoll	0	20	0	0.9973955	0.3561718	-4.90045
saucepan	0	50	0	0.6639225	1.206172	-0.1721081
toaster	0	50	0	1.833923	1.220172	-0.2501465
fruitBowl	0	0	0	4.013923	0.1961719	-0.3401465
teaPot	0	20	0	2.783923	0.9261718	-2.802826
knife	1840	1590	1270	0.1925429	1.844475	-0.6051111
mixer	0	100	0	0.1366188	1.226172	-0.7151328
bread	0	0	0	0.2039225	1.200172	-1.290146
glassContainer	0	0	0	0.3839226	0.8961719	-3.780147
mug	0	0	0	3.373923	1.186172	-2.100147
dishes	90	0	0	0.2439227	1.806172	-2.407146
towel	0	60	0	4.17902	1.526172	-4.143278
toy	0	50	0	1.233923	1.330172	-0.2301465
bookPile	0	0	0	3.033923	0.2561719	-4.930146
umbrella	0	150	0	1.263923	1.796172	-0.1101465
hat	90	0	0	4.083922	1.216172	-2.150146
helmet	0	150	0	0.5381669	2.026172	-4.852313
calendar	0	100	0	4.183923	0.3061718	-3.530147
fan	0	40	0	0.2439227	1.392172	-2.390146
