microwave	0	90	0	0.3839226	1.416172	-2.020146
kitchenRoll	0	40	0	0.2682927	1.310172	-1.418903
saucepan	0	0	0	1.263923	1.796172	-0.1101465
toaster	0	60	0	0.1789228	1.806172	-2.519731
fruitBowl	0	0	0	0.6339226	1.206172	-0.1201465
teaPot	0	20	0	0.4939226	2.066172	-4.950147
knife	0	50	0	4.013923	0.2061719	-0.3401465
mixer	0	50	0	3.033923	0.1961719	-4.930146
bread	0	0	0	4.203923	1.496172	-4.180141
glassContainer	0	0	0	0.1839225	1.806172	-0.6001465
mug	0	0	0	3.373923	1.186172	-2.100147
dishes	90	0	0	1.833923	1.200172	-0.2501465
towel	0	10	0	4.083922	1.176172	-2.150146
toy	0	30	0	0.2439227	1.322172	-2.390146
bookPile	0	0	0	4.183923	0.2761719	-3.530147
umbrella	0	30	0	0.9939226	0.2461719	-4.920146
hat	90	0	0	0.4839225	0.9661718	-3.790147
helmet	0	0	0	2.773923	0.8961718	-2.820147
calendar	0	0	0	0.1539225	1.306172	-0.4301465
fan	0	60	0	1.233923	1.390172	-0.2301465
