microwave	0	90	0	0.3839226	1.416172	-2.020146
kitchenRoll	0	0	0	2.773923	0.9261718	-2.820147
saucepan	0	20	0	0.2439227	1.816172	-2.407146
toaster	0	60	0	3.373923	1.166172	-2.100147
fruitBowl	0	0	0	4.083922	1.166172	-2.040147
teaPot	0	0	0	0.9939226	0.3361719	-4.920146
knife	0	50	0	4.013923	0.2061719	-0.3401465
mixer	0	70	0	0.1248341	1.806172	-0.5897278
bread	0	0	0	0.3839226	0.8861719	-3.780147
glassContainer	0	0	0	0.1939225	1.216172	-0.4901464
mug	0	0	0	1.233923	1.250172	-0.2301465
dishes	90	0	0	3.033923	0.1961719	-4.940146
towel	0	30	0	0.2439227	1.242172	-2.390146
toy	0	60	0	1.263923	1.926172	-0.1101465
bookPile	0	60	0	1.833923	1.270172	-0.2501465
umbrella	0	80	0	4.203923	1.496172	-4.150141
hat	90	0	0	0.4939223	1.280172	-1.260146
helmet	0	150	0	0.5381669	2.026172	-4.852313
calendar	0	30	0	0.7272238	1.316172	-0.1817491
fan	0	0	0	4.183923	0.3761718	-3.530147
