microwave	0	90	0	0.3839226	1.416172	-2.020146
kitchenRoll	0	40	0	0.3914633	1.006172	-3.852556
saucepan	0	40	0	4.203923	1.496172	-4.240143
toaster	0	0	0	0.4939226	1.976172	-4.950147
fruitBowl	0	0	0	4.183923	0.2061719	-3.530147
teaPot	0	0	0	0.9939226	0.3361719	-4.920146
knife	0	30	0	0.6339226	1.206172	-0.1201465
mixer	0	0	0	2.773923	0.8461719	-2.820147
bread	0	0	0	0.2039225	1.200172	-1.290146
glassContainer	0	0	0	0.2439227	1.212172	-2.390146
mug	0	0	0	3.373923	1.186172	-2.100147
dishes	90	0	0	0.1839225	1.816172	-0.6101465
towel	0	60	0	4.013923	0.2361719	-0.3401465
toy	0	0	0	3.033923	0.3161718	-4.930146
bookPile	0	40	0	1.233923	1.270172	-0.2301465
umbrella	0	20	0	0.2439227	1.816172	-2.407146
hat	90	0	0	4.083922	1.216172	-2.150146
helmet	0	30	0	1.263923	1.876172	-0.1101465
calendar	0	40	0	1.833923	1.300172	-0.2501465
fan	0	50	0	0.2483006	1.406172	-0.6243324
