microwave	0	90	0	0.3839226	1.416172	-2.020146
kitchenRoll	0	40	0	0.3914633	1.006172	-3.852556
saucepan	0	40	0	4.203923	1.496172	-4.240143
toaster	0	50	0	1.381505	1.806172	-0.05380675
fruitBowl	0	0	0	3.373923	1.156172	-2.100147
teaPot	0	40	0	0.2439227	1.312172	-2.390146
knife	0	30	0	4.083922	1.166172	-2.150146
mixer	0	0	0	1.233923	1.220172	-0.2301465
bread	0	0	0	4.013923	0.1961719	-0.3401465
glassContainer	0	0	0	0.6339226	1.206172	-0.1301465
mug	0	20	0	2.773923	0.8761718	-2.820147
dishes	90	0	0	4.183923	0.1861718	-3.530147
towel	0	20	0	0.2179419	1.836172	-2.392146
toy	0	40	0	0.2239225	1.310172	-1.230146
bookPile	0	0	0	3.033923	0.2561719	-4.930146
umbrella	0	30	0	0.9939226	0.2461719	-4.920146
hat	90	0	0	0.5039226	2.046172	-4.880145
helmet	0	0	0	0.1939225	1.276172	-0.4801464
calendar	0	0	0	0.1839225	1.896172	-0.6001465
fan	0	60	0	1.833923	1.400172	-0.2501465
