8 20180410 115537 1 15 2 161.166670 15 341.750000 11 298.000000 4614.470064 4608.898320 3 1 1834.119811 1826.017006 3 3 2 1
8 20180410 115537 2 17 16 106.583330 10 77.500000 4 84.833330 23139.295779 23131.363272 1 0 3388.670693 3381.390536 2 2 3 1
8 20180410 115537 3 20 19 284.833330 2 217.000000 6 138.750000 3266.109990 3258.586832 2 1 920.538222 912.983059 3 3 1 2
8 20180410 115537 4 9 4 33.083330 12 85.833330 13 71.000000 2138.080378 2130.582507 2 1 1025.677519 1017.720515 3 3 1 2
8 20180410 115537 5 1 14 127.666670 11 129.583330 3 266.333330 17590.299630 17582.335119 3 0 607.337766 599.521031 2 1 3 2
8 20180410 115537 6 13 7 208.250000 3 200.083330 9 248.833330 8429.299303 8422.027839 3 1 529.443444 521.795822 2 3 2 1
8 20180410 115537 7 12 6 80.000000 16 50.833330 5 161.833330 8595.393567 8586.600876 2 0 674.783037 667.126327 2 1 3 2
8 20180410 115537 8 7 20 338.250000 19 324.583330 2 359.916670 7064.446676 7056.309891 3 1 406.994957 399.784737 2 2 3 1
8 20180410 115537 9 14 11 253.833330 4 281.916670 1 156.333330 2904.311275 2896.638365 3 1 783.273380 775.933559 2 2 3 1
8 20180410 115537 10 5 13 60.583330 6 95.250000 16 41.166670 9847.476265 9839.934141 2 1 1536.389722 1529.138804 3 3 1 2
8 20180410 115537 11 19 10 95.000000 13 89.666670 7 158.833330 7598.205664 7590.835418 1 1 131.817269 124.721240 3 1 3 2
8 20180410 115537 12 6 18 347.250000 8 322.416670 19 318.250000 4507.731388 4500.388802 2 1 336.735613 329.004225 2 3 1 2
8 20180410 115537 13 11 17 365.583330 14 348.833330 18 378.666670 2522.304742 2514.958994 2 0 288.720557 281.479913 2 2 3 1
8 20180410 115537 14 3 3 317.583330 1 258.416670 17 297.500000 3359.736563 3352.040341 2 0 327.243948 319.844068 2 3 2 1
8 20180410 115537 15 8 9 261.916670 17 210.666670 20 295.833330 6515.948779 6508.309060 3 1 1668.896087 1661.280075 3 3 2 1
8 20180410 115537 16 16 1 152.750000 18 217.333330 12 189.500000 11279.494810 11271.664641 2 0 1997.284709 1989.783282 1 1 3 2
8 20180410 115537 17 18 5 257.000000 9 141.250000 8 139.666670 2077.722838 2069.987498 2 1 733.023108 725.730703 3 3 1 2
8 20180410 115537 18 4 12 66.750000 5 52.000000 10 46.833330 10715.347638 10708.044959 2 0 618.283487 610.894276 1 2 3 1
8 20180410 115537 19 2 8 328.833330 7 335.250000 15 227.250000 4952.428668 4945.054867 1 0 153.300549 145.170875 2 2 1 3
8 20180410 115537 20 10 15 283.500000 20 319.416670 14 255.166670 4496.259758 4489.066923 2 0 1728.871147 1721.445979 2 1 2 3
