21 20180503 190327 1 10 0 100.000000 5346.386482
21 20180503 190327 2 14 0 19.706840 4119.323565
21 20180503 190327 3 16 0 88.110749 1620.239460
21 20180503 190327 4 2 0 100.000000 1592.463504
21 20180503 190327 5 12 0 100.000000 1782.212989
21 20180503 190327 6 6 0 100.000000 1460.368381
21 20180503 190327 7 1 0 100.000000 1341.930286
21 20180503 190327 8 20 0 64.820847 1793.898354
21 20180503 190327 9 15 0 44.625407 2474.876504
21 20180503 190327 10 17 0 54.397394 1409.870091
21 20180503 190327 11 13 0 49.837134 1325.140723
21 20180503 190327 12 19 0 100.000000 2355.037304
21 20180503 190327 13 3 0 100.000000 1363.406797
21 20180503 190327 14 9 0 100.000000 871.094704
21 20180503 190327 15 11 0 100.000000 1217.834426
21 20180503 190327 16 8 0 100.000000 1090.856144
21 20180503 190327 17 18 0 -9.934853 3786.873068
21 20180503 190327 18 7 0 57.491857 1337.133889
21 20180503 190327 19 5 0 95.602606 1226.425979
21 20180503 190327 20 4 0 99.348534 884.010482
