39 20180605 135830 1 1 20 86.644951 4292.987268
39 20180605 135830 2 12 12 -40.390879 5305.115190
39 20180605 135830 3 3 2 95.276873 3296.848020
39 20180605 135830 4 20 16 -53.094463 2463.866347
39 20180605 135830 5 5 9 79.315961 3386.154634
39 20180605 135830 6 17 6 -93.485342 3221.004847
39 20180605 135830 7 18 6 -92.833876 3314.647151
39 20180605 135830 8 15 2 -6.840391 3294.679978
39 20180605 135830 9 15 1 -4.560261 2838.190982
39 20180605 135830 10 18 9 -64.495114 4370.171492
39 20180605 135830 11 16 14 -66.612378 3259.615529
39 20180605 135830 12 12 10 -98.859935 2918.774848
39 20180605 135830 13 4 4 -95.602606 2443.732827
39 20180605 135830 14 16 8 4.723127 3647.637912
39 20180605 135830 15 8 18 79.641694 2417.521516
39 20180605 135830 16 8 9 99.348534 2230.948921
39 20180605 135830 17 17 11 -90.228013 2668.698392
39 20180605 135830 18 10 7 94.462541 2636.513209
39 20180605 135830 19 16 7 -62.866450 2626.962677
39 20180605 135830 20 2 19 80.456026 3495.806949
39 20180605 135830 21 11 3 90.879479 1898.441791
39 20180605 135830 22 9 15 -9.283388 3136.955747
39 20180605 135830 23 7 4 -97.231270 3108.941093
39 20180605 135830 24 2 17 63.355049 2970.926810
39 20180605 135830 25 6 5 82.410423 3236.076044
39 20180605 135830 26 10 19 95.439739 2575.100737
39 20180605 135830 27 11 17 100.000000 2607.183188
39 20180605 135830 28 1 18 -7.328990 3750.230159
39 20180605 135830 29 13 14 -8.143322 3159.574989
39 20180605 135830 30 18 2 -98.697068 2279.076944
39 20180605 135830 31 7 13 -90.553746 4090.632648
39 20180605 135830 32 11 14 93.973941 2202.311552
39 20180605 135830 33 10 3 99.022801 3014.424380
39 20180605 135830 34 19 8 87.622150 3237.112058
39 20180605 135830 35 7 7 100.000000 2630.648785
39 20180605 135830 36 6 4 -100.000000 2523.485748
39 20180605 135830 37 3 3 100.000000 2834.409650
39 20180605 135830 38 14 17 -63.843648 2494.036795
39 20180605 135830 39 9 1 -23.615635 2233.695820
39 20180605 135830 40 5 10 -99.837134 3152.492400
39 20180605 135830 41 13 5 0.977199 3380.778583
39 20180605 135830 42 5 11 -72.312704 4501.358435
39 20180605 135830 43 3 15 69.218241 2512.939506
39 20180605 135830 44 8 16 -99.674267 2829.489572
39 20180605 135830 45 4 16 -99.511401 2436.689750
39 20180605 135830 46 20 6 -12.052117 3069.761432
39 20180605 135830 47 12 13 8.957655 3557.331241
39 20180605 135830 48 14 11 56.514658 3315.859785
39 20180605 135830 49 17 13 -99.837134 1934.133696
39 20180605 135830 50 13 12 -52.442997 3724.807516
39 20180605 135830 51 4 10 -100.000000 2174.873778
39 20180605 135830 52 20 5 96.579805 2374.231386
39 20180605 135830 53 9 18 95.439739 2574.988917
39 20180605 135830 54 19 20 -13.355049 2497.950494
39 20180605 135830 55 2 20 7.003257 2599.807812
39 20180605 135830 56 14 12 -79.967427 3978.054048
39 20180605 135830 57 1 19 96.416938 2664.408931
39 20180605 135830 58 6 15 98.371336 1896.628964
39 20180605 135830 59 19 1 98.371336 2044.103295
39 20180605 135830 60 15 8 -19.055375 3092.027434
