13 20180425 151737 1 8 9 261.916670 17 210.666670 20 295.833330 7556.216335 7548.748483 3 1 2236.178151 2228.353500 2 3 2 1
13 20180425 151737 2 10 15 283.500000 20 319.416670 14 255.166670 6401.714761 6392.474775 2 0 1381.905591 1372.847757 1 1 2 3
13 20180425 151737 3 14 11 253.833330 4 281.916670 1 156.333330 4610.442824 4602.728414 2 1 1970.598787 1962.790337 2 2 1 3
13 20180425 151737 4 2 8 328.833330 7 335.250000 15 227.250000 5220.262537 5212.045133 1 1 1872.255860 1864.780105 1 1 3 2
13 20180425 151737 5 19 10 95.000000 13 89.666670 7 158.833330 5644.000351 5635.991178 3 1 1319.574309 1311.840932 1 3 2 1
13 20180425 151737 6 7 20 338.250000 19 324.583330 2 359.916670 4578.254403 4570.502851 2 0 532.284436 524.735583 1 1 3 2
13 20180425 151737 7 12 6 80.000000 16 50.833330 5 161.833330 10949.471481 10940.724216 3 0 882.345364 873.967935 1 2 1 3
13 20180425 151737 8 16 1 152.750000 18 217.333330 12 189.500000 4603.868348 4596.401285 3 0 830.959425 822.378902 1 2 1 3
13 20180425 151737 9 20 19 284.833330 2 217.000000 6 138.750000 7263.484018 7254.982915 3 1 682.108922 674.634747 3 3 2 1
13 20180425 151737 10 6 18 347.250000 8 322.416670 19 318.250000 10055.640639 10047.776872 2 0 1004.219534 996.898668 3 2 3 1
13 20180425 151737 11 17 16 106.583330 10 77.500000 4 84.833330 5666.041185 5658.456375 3 1 854.824154 847.119622 3 2 3 1
13 20180425 151737 12 5 13 60.583330 6 95.250000 16 41.166670 15730.011443 15722.568878 1 1 746.828336 739.411059 2 1 3 2
13 20180425 151737 13 9 4 33.083330 12 85.833330 13 71.000000 5252.125375 5244.718371 3 0 951.412333 943.840958 2 2 1 3
13 20180425 151737 14 18 5 257.000000 9 141.250000 8 139.666670 2106.958221 2099.404231 3 1 649.273682 641.695985 2 3 2 1
13 20180425 151737 15 13 7 208.250000 3 200.083330 9 248.833330 4843.879206 4835.888998 3 0 583.182001 575.207598 1 1 3 2
13 20180425 151737 16 1 14 127.666670 11 129.583330 3 266.333330 3779.062196 3770.682791 1 0 1385.267705 1377.095740 3 3 1 2
13 20180425 151737 17 15 2 161.166670 15 341.750000 11 298.000000 4361.599353 4353.215602 1 0 1073.399904 1064.821751 3 2 1 3
13 20180425 151737 18 3 3 317.583330 1 258.416670 17 297.500000 4600.676532 4592.540524 1 1 832.734325 824.897426 3 1 2 3
13 20180425 151737 19 11 17 365.583330 14 348.833330 18 378.666670 3032.832869 3024.316356 3 0 606.663458 599.351285 2 2 1 3
13 20180425 151737 20 4 12 66.750000 5 52.000000 10 46.833330 4824.897426 4816.747983 1 1 619.494731 611.590661 2 1 3 2
