23 20180509 131655 1 13 3 -59.609121 13284.095691
23 20180509 131655 2 5 16 -100.000000 3598.985718
23 20180509 131655 3 13 7 9.446254 3601.237131
23 20180509 131655 4 20 2 -94.299674 3674.997975
23 20180509 131655 5 12 5 17.589577 3242.931737
23 20180509 131655 6 2 15 42.671010 4261.255584
23 20180509 131655 7 4 5 -32.247557 2660.182824
23 20180509 131655 8 11 14 40.716612 3961.448206
23 20180509 131655 9 18 5 -7.817590 3905.094128
23 20180509 131655 10 4 12 -70.032573 3666.865545
23 20180509 131655 11 1 11 9.120521 3153.254137
23 20180509 131655 12 7 19 22.475570 3309.576803
23 20180509 131655 13 20 6 22.964169 2833.117662
23 20180509 131655 14 11 17 31.758958 2399.951005
23 20180509 131655 15 6 8 48.045603 3081.889717
23 20180509 131655 16 9 4 -34.527687 2877.927025
23 20180509 131655 17 14 1 -26.384365 3117.275387
23 20180509 131655 18 17 10 -43.322476 3289.439735
23 20180509 131655 19 19 7 -39.739414 4067.801988
23 20180509 131655 20 16 1 -17.426710 4110.673270
23 20180509 131655 21 17 4 -37.459283 2933.144728
23 20180509 131655 22 20 19 23.289902 4562.773450
23 20180509 131655 23 3 3 36.807818 4386.774825
23 20180509 131655 24 3 17 16.123779 2648.243380
23 20180509 131655 25 19 13 -97.719870 3069.493511
23 20180509 131655 26 9 12 -61.889251 2805.120404
23 20180509 131655 27 13 9 31.270358 4283.635372
23 20180509 131655 28 4 10 -79.153094 2310.415650
23 20180509 131655 29 1 3 54.885993 2782.888391
23 20180509 131655 30 16 12 -18.566775 5283.243805
23 20180509 131655 31 15 11 26.384365 3503.792987
23 20180509 131655 32 18 8 -72.149837 2204.142869
23 20180509 131655 33 19 10 -89.087948 2336.261856
23 20180509 131655 34 11 18 44.625407 3486.539529
23 20180509 131655 35 14 11 35.830619 2718.383708
23 20180509 131655 36 9 13 -100.000000 2708.775888
23 20180509 131655 37 17 16 -21.824104 2494.639163
23 20180509 131655 38 2 7 38.599349 4352.730599
23 20180509 131655 39 15 2 -49.837134 2629.479366
23 20180509 131655 40 10 15 -18.892508 5201.056955
23 20180509 131655 41 15 15 19.543974 2507.961539
23 20180509 131655 42 6 18 72.964169 3314.741856
23 20180509 131655 43 1 14 -63.192182 4296.382843
23 20180509 131655 44 5 13 -87.947883 3054.150870
23 20180509 131655 45 10 14 27.035831 4353.563519
23 20180509 131655 46 8 9 55.863192 2308.608356
23 20180509 131655 47 8 17 51.791531 2302.791744
23 20180509 131655 48 16 18 35.016287 3873.826434
23 20180509 131655 49 12 6 -80.944625 4143.001476
23 20180509 131655 50 14 4 19.381107 3706.861120
23 20180509 131655 51 6 19 30.944625 4064.413015
23 20180509 131655 52 18 9 -32.899023 5556.905473
23 20180509 131655 53 7 2 -12.703583 2852.038540
23 20180509 131655 54 8 20 17.100977 2495.424274
23 20180509 131655 55 5 6 -89.087948 2114.546665
23 20180509 131655 56 3 1 73.127036 4557.283211
23 20180509 131655 57 7 20 28.338762 4401.777660
23 20180509 131655 58 10 20 27.687296 4371.175749
23 20180509 131655 59 2 8 52.442997 4183.377949
23 20180509 131655 60 12 16 -68.078176 3043.186986
