32 20180516 134241 1 15 1 167.166700 2 161.166670 8 211.583330 7245.403025 7238.009063 2 1 2283.653430 2275.993155 2 3 1 2
32 20180516 134241 2 6 5 160.166700 15 254.333330 4 53.666670 11131.216046 11123.001807 3 0 1652.457337 1643.681626 3 2 1 3
32 20180516 134241 3 17 6 129.416700 11 120.250000 13 27.750000 16335.163417 16327.665933 3 0 665.202468 657.869750 3 1 3 2
32 20180516 134241 4 10 7 282.500000 19 321.000000 3 302.166670 4007.705715 4000.289231 2 1 644.796272 636.800141 1 3 1 2
32 20180516 134241 5 2 17 330.750000 20 335.833330 19 348.250000 15875.599848 15867.428677 1 1 3756.586821 3749.153347 3 1 3 2
32 20180516 134241 6 19 20 198.333300 8 290.916670 1 276.250000 4576.809995 4568.919363 3 1 835.510534 827.977884 1 3 2 1
32 20180516 134241 7 8 18 203.166700 9 261.916670 16 52.250000 11725.114774 11717.055423 3 0 2127.885939 2120.502250 3 3 1 2
32 20180516 134241 8 1 19 256.750000 18 165.333330 20 231.833330 2974.718760 2966.618317 2 1 867.022489 859.363399 1 3 1 2
32 20180516 134241 9 13 14 184.166700 12 163.000000 5 145.083330 4866.357495 4858.503609 2 1 1725.773446 1717.636256 1 2 1 3
32 20180516 134241 10 18 9 141.250000 6 154.083330 2 153.166670 6759.110875 6751.281882 3 0 2330.312871 2322.295799 2 1 3 2
32 20180516 134241 11 20 16 106.833300 5 310.500000 6 138.750000 7425.548107 7417.906402 2 1 1326.149841 1318.534610 3 2 1 3
32 20180516 134241 12 7 13 141.583300 4 74.166670 7 324.083330 2318.361546 2310.850232 3 1 645.876937 638.143959 1 3 2 1
32 20180516 134241 13 5 11 130.000000 10 111.750000 9 273.833330 11881.716768 11873.949019 2 0 1626.663622 1618.759159 3 1 3 2
32 20180516 134241 14 14 12 230.500000 17 284.500000 11 253.833330 2171.391893 2163.867145 3 1 980.903641 972.557430 1 3 2 1
32 20180516 134241 15 9 15 111.500000 1 215.583330 18 278.750000 3096.624888 3088.308706 3 1 1231.632152 1224.061570 1 3 2 1
32 20180516 134241 16 12 10 44.500000 13 116.500000 12 155.583330 2775.640902 2767.445233 3 1 4338.268304 4330.387945 2 2 3 1
32 20180516 134241 17 3 2 369.833300 3 317.583330 15 226.000000 2476.910317 2468.960021 2 1 449.584705 442.086825 1 3 1 2
32 20180516 134241 18 16 8 163.666700 7 124.166670 14 155.083330 2717.119038 2709.628271 3 1 737.966192 729.879183 1 3 2 1
32 20180516 134241 19 4 4 39.750000 16 59.750000 10 46.833330 3989.801051 3982.111141 2 1 402.103010 394.170099 1 3 1 2
32 20180516 134241 20 11 3 379.250000 14 348.833330 17 365.583330 13137.758515 13129.115566 1 1 407.780551 400.376712 2 1 2 3
