16 20180501 162050 1 11 17 365.583330 14 348.833330 18 378.666670 13605.176834 13597.268825 3 1 2730.807649 2722.779127 1 3 2 1
16 20180501 162050 2 1 14 127.666670 11 129.583330 3 266.333330 7987.215373 7979.403774 3 0 2107.060389 2099.524587 2 2 1 3
16 20180501 162050 3 8 9 261.916670 17 210.666670 20 295.833330 5914.622823 5907.162094 3 0 1607.786627 1599.395381 2 2 1 3
16 20180501 162050 4 9 4 33.083330 12 85.833330 13 71.000000 6442.131741 6434.806935 3 0 707.863597 700.476361 2 2 1 3
16 20180501 162050 5 6 18 347.250000 8 322.416670 19 318.250000 4444.801988 4436.253483 3 0 993.263929 985.165075 2 1 2 3
16 20180501 162050 6 2 8 328.833330 7 335.250000 15 227.250000 6962.955953 6955.392887 3 0 962.541863 954.945212 2 3 1 2
16 20180501 162050 7 3 3 317.583330 1 258.416670 17 297.500000 9228.170592 9220.055143 2 0 14871.754650 14863.988491 2 3 2 1
16 20180501 162050 8 7 20 338.250000 19 324.583330 2 359.916670 4372.791850 4365.425951 3 1 527.136711 519.791359 1 3 2 1
16 20180501 162050 9 19 10 95.000000 13 89.666670 7 158.833330 2517.114395 2509.672632 1 1 1649.981113 1641.658224 3 1 3 2
16 20180501 162050 10 20 19 284.833330 2 217.000000 6 138.750000 3096.351742 3087.935999 3 0 542.435512 534.449664 2 2 1 3
16 20180501 162050 11 14 11 253.833330 4 281.916670 1 156.333330 2024.999091 2015.987106 3 1 851.262737 843.701647 3 2 3 1
16 20180501 162050 12 13 7 208.250000 3 200.083330 9 248.833330 7056.735834 7049.262462 2 0 323.063933 315.608341 2 2 3 1
16 20180501 162050 13 10 15 283.500000 20 319.416670 14 255.166670 3768.263020 3760.260181 2 1 512.442845 504.885311 3 3 1 2
16 20180501 162050 14 16 1 152.750000 18 217.333330 12 189.500000 2547.348877 2539.582718 2 1 1064.221851 1056.016314 3 2 1 3
16 20180501 162050 15 12 6 80.000000 16 50.833330 5 161.833330 3113.793300 3106.131058 1 1 651.172412 643.733020 3 1 3 2
16 20180501 162050 16 4 12 66.750000 5 52.000000 10 46.833330 6037.691260 6030.322595 1 1 588.717159 580.182089 2 1 3 2
16 20180501 162050 17 15 2 161.166670 15 341.750000 11 298.000000 2294.741455 2287.387409 2 1 936.428128 928.809745 3 2 1 3
16 20180501 162050 18 5 13 60.583330 6 95.250000 16 41.166670 3731.533887 3722.531780 2 1 546.951382 539.153218 3 2 1 3
16 20180501 162050 19 18 5 257.000000 9 141.250000 8 139.666670 6166.617803 6158.161362 3 0 629.969670 622.672523 2 3 1 2
16 20180501 162050 20 17 16 106.583330 10 77.500000 4 84.833330 5573.483159 5565.943801 1 1 1367.553298 1360.209526 3 1 2 3
