45 20180606 135254 1 4 4 39.750000 16 59.750000 10 46.833330 6900.264891 6892.109936 2 1 1949.996325 1941.693989 1 2 1 3
45 20180606 135254 2 10 7 282.500000 19 321.000000 3 302.166670 6084.544585 6076.477347 1 0 3474.506234 3465.204631 3 3 2 1
45 20180606 135254 3 15 1 167.166700 2 161.166670 8 211.583330 4977.592149 4968.900221 3 1 1409.948184 1402.359441 1 2 3 1
45 20180606 135254 4 17 6 129.416700 11 120.250000 13 27.750000 9540.024039 9532.444780 3 1 2540.434573 2533.213690 2 2 3 1
45 20180606 135254 5 16 8 163.666700 7 124.166670 14 155.083330 2310.319363 2302.139910 2 1 1017.761198 1009.431204 1 2 1 3
45 20180606 135254 6 18 9 141.250000 6 154.083330 2 153.166670 5297.268037 5289.536259 1 0 2134.232555 2126.049942 3 2 3 1
45 20180606 135254 7 7 13 141.583300 4 74.166670 7 324.083330 2954.161718 2946.885913 3 1 731.536074 723.253100 1 3 2 1
45 20180606 135254 8 13 14 184.166700 12 163.000000 5 145.083330 8387.002964 8379.294104 3 1 989.509865 981.245066 3 2 3 1
45 20180606 135254 9 20 16 106.833300 5 310.500000 6 138.750000 9684.760559 9676.577155 2 0 2391.708886 2383.687483 0 3 2 1
45 20180606 135254 10 8 18 203.166700 9 261.916670 16 52.250000 5694.646945 5687.199657 3 0 648.490984 640.862333 0 3 1 2
45 20180606 135254 11 11 3 379.250000 14 348.833330 17 365.583330 6582.614011 6574.401763 3 0 1206.469832 1198.930480 0 1 2 3
45 20180606 135254 12 12 10 44.500000 13 116.500000 12 155.583330 2588.817846 2580.840696 1 1 524.483830 517.169698 1 1 3 2
45 20180606 135254 13 14 12 230.500000 17 284.500000 11 253.833330 6996.194565 6988.362426 2 1 2475.748107 2467.480937 2 3 1 2
45 20180606 135254 14 6 5 160.166700 15 254.333330 4 53.666670 4859.330092 4851.414977 3 0 1492.979050 1484.416723 2 1 3 2
45 20180606 135254 15 2 17 330.750000 20 335.833330 19 348.250000 6433.023003 6425.704525 2 0 711.561394 704.234223 3 3 2 1
45 20180606 135254 16 9 15 111.500000 1 215.583330 18 278.750000 2976.252285 2968.470722 1 1 5503.709815 5494.953087 2 1 3 2
45 20180606 135254 17 19 20 198.333300 8 290.916670 1 276.250000 1796.198832 1787.826560 3 1 670.676775 662.815002 1 3 2 1
45 20180606 135254 18 1 19 256.750000 18 165.333330 20 231.833330 3384.638150 3377.212198 2 1 509.585697 502.215458 1 2 1 3
45 20180606 135254 19 5 11 130.000000 10 111.750000 9 273.833330 2829.313346 2821.383217 1 1 675.722108 667.257771 1 1 2 3
45 20180606 135254 20 3 2 369.833300 3 317.583330 15 226.000000 2609.590676 2601.484321 1 0 1208.756807 1201.314260 3 3 1 2
