41 20180605 165744 1 1 0 100.000000 1684.742779
41 20180605 165744 2 5 0 100.000000 1910.376497
41 20180605 165744 3 8 0 100.000000 1282.681261
41 20180605 165744 4 13 0 74.592834 5884.128836
41 20180605 165744 5 7 0 100.000000 1536.124170
41 20180605 165744 6 14 0 100.000000 1652.074754
41 20180605 165744 7 18 0 -40.228013 2971.586271
41 20180605 165744 8 2 0 100.000000 1620.837472
41 20180605 165744 9 20 0 0.000000 23.275938
41 20180605 165744 10 15 0 100.000000 2711.433374
41 20180605 165744 11 11 0 100.000000 2095.360301
41 20180605 165744 12 17 0 -60.423453 3093.505196
41 20180605 165744 13 9 0 100.000000 1239.459882
41 20180605 165744 14 12 0 100.000000 1438.163165
41 20180605 165744 15 6 0 100.000000 1516.179519
41 20180605 165744 16 3 0 100.000000 1326.762034
41 20180605 165744 17 10 0 100.000000 1929.742293
41 20180605 165744 18 19 0 100.000000 3455.883271
41 20180605 165744 19 16 0 -59.771987 4704.265833
41 20180605 165744 20 4 0 100.000000 1472.645597
