48 20180619 125156 1 11 3 379.250000 14 348.833330 17 365.583330 10166.779033 10167.410472 2 1 4999.907161 4994.521930 3 3 1 2
48 20180619 125156 2 17 6 129.416700 11 120.250000 13 27.750000 4167.136007 4159.663829 3 1 2798.144501 2790.705117 2 3 2 1
48 20180619 125156 3 18 9 141.250000 6 154.083330 2 153.166670 9486.993526 9476.714786 3 0 2271.156190 2263.075917 3 2 1 3
48 20180619 125156 4 9 15 111.500000 1 215.583330 18 278.750000 2363.919308 2356.226256 3 1 1276.667371 1269.412906 1 3 2 1
48 20180619 125156 5 4 4 39.750000 16 59.750000 10 46.833330 4366.239472 4358.685108 1 1 755.922801 748.245949 1 1 2 3
48 20180619 125156 6 15 1 167.166700 2 161.166670 8 211.583330 5437.512224 5429.114272 2 0 905.800609 898.213054 2 2 3 1
48 20180619 125156 7 6 5 160.166700 15 254.333330 4 53.666670 4020.265879 4012.612339 1 1 2256.489605 2248.851080 1 1 3 2
48 20180619 125156 8 8 18 203.166700 9 261.916670 16 52.250000 3071.764285 3063.809266 3 1 481.859293 474.283592 1 3 2 1
48 20180619 125156 9 7 13 141.583300 4 74.166670 7 324.083330 7170.075725 7162.157058 1 1 1220.514806 1212.987311 3 1 3 2
48 20180619 125156 10 1 19 256.750000 18 165.333330 20 231.833330 4593.914310 4585.535718 2 1 1087.052794 1079.479069 1 2 1 3
48 20180619 125156 11 2 17 330.750000 20 335.833330 19 348.250000 4470.694686 4463.098439 1 1 428.705714 421.118555 1 1 2 3
48 20180619 125156 12 5 11 130.000000 10 111.750000 9 273.833330 8770.838314 8763.326228 3 0 3320.084714 3312.414974 2 2 1 3
48 20180619 125156 13 14 12 230.500000 17 284.500000 11 253.833330 2064.825919 2057.164081 1 1 670.928994 662.920238 1 1 3 2
48 20180619 125156 14 10 7 282.500000 19 321.000000 3 302.166670 7479.603928 7471.934583 1 1 1452.003374 1443.961428 3 1 2 3
48 20180619 125156 15 12 10 44.500000 13 116.500000 12 155.583330 1696.385609 1689.039475 2 1 438.201319 430.776556 1 2 1 3
48 20180619 125156 16 13 14 184.166700 12 163.000000 5 145.083330 3563.953684 3555.950459 3 1 1536.381974 1528.769922 2 3 2 1
48 20180619 125156 17 20 16 106.833300 5 310.500000 6 138.750000 4642.931737 4635.193640 1 1 2479.674655 2472.155062 2 1 2 3
48 20180619 125156 18 3 2 369.833300 3 317.583330 15 226.000000 4223.778525 4216.503514 3 1 3781.770587 3761.165298 3 2 3 1
48 20180619 125156 19 19 20 198.333300 8 290.916670 1 276.250000 5019.614715 5011.998317 2 0 1007.030826 999.357134 2 2 3 1
48 20180619 125156 20 16 8 163.666700 7 124.166670 14 155.083330 6262.885468 6255.273811 3 1 2538.017785 2530.396249 1 2 3 1
