19 20180502 160913 1 12 0 80.293160 7645.555701
19 20180502 160913 2 16 0 22.475570 5349.319142
19 20180502 160913 3 11 0 100.000000 5385.883946
19 20180502 160913 4 20 0 71.986971 4362.528148
19 20180502 160913 5 6 0 80.781759 2012.681515
19 20180502 160913 6 17 0 53.745928 5494.211231
19 20180502 160913 7 3 0 86.482085 1865.559344
19 20180502 160913 8 8 0 68.078176 5426.597557
19 20180502 160913 9 14 0 14.495114 3208.694000
19 20180502 160913 10 2 0 100.000000 4151.958888
19 20180502 160913 11 10 0 80.293160 3947.731769
19 20180502 160913 12 13 0 7.328990 6146.578875
19 20180502 160913 13 7 0 97.394137 3133.255283
19 20180502 160913 14 18 0 -50.000000 4177.952932
19 20180502 160913 15 9 0 100.000000 2570.134765
19 20180502 160913 16 4 0 98.371336 2407.242392
19 20180502 160913 17 15 0 22.475570 3046.060433
19 20180502 160913 18 5 0 81.758958 2010.873426
19 20180502 160913 19 1 0 89.576547 2378.728245
19 20180502 160913 20 19 0 84.201954 2709.288069
