17 20180501 173154 1 18 5 257.000000 9 141.250000 8 139.666670 16936.922428 16925.269040 2 1 2446.233126 2437.241688 2 2 1 3
17 20180501 173154 2 4 12 66.750000 5 52.000000 10 46.833330 4113.513947 4105.754900 3 0 4973.199539 4965.430219 1 2 1 3
17 20180501 173154 3 8 9 261.916670 17 210.666670 20 295.833330 3396.504418 3388.795947 1 1 3294.173267 3286.448200 3 1 3 2
17 20180501 173154 4 5 13 60.583330 6 95.250000 16 41.166670 17465.015339 17456.808616 2 0 7510.257810 7502.632315 2 3 2 1
17 20180501 173154 5 3 3 317.583330 1 258.416670 17 297.500000 10058.770327 10051.450263 2 1 2696.268292 2688.975096 2 3 1 2
17 20180501 173154 6 6 18 347.250000 8 322.416670 19 318.250000 2433.388835 2425.872789 2 1 1445.762139 1437.968716 3 2 1 3
17 20180501 173154 7 12 6 80.000000 16 50.833330 5 161.833330 2037.817304 2030.069321 3 1 573.120040 565.724902 3 2 3 1
17 20180501 173154 8 20 19 284.833330 2 217.000000 6 138.750000 8058.282744 8051.055929 1 0 755.681881 748.413183 2 2 1 3
17 20180501 173154 9 7 20 338.250000 19 324.583330 2 359.916670 6659.950878 6651.953176 2 1 773.960311 766.268435 1 3 1 2
17 20180501 173154 10 17 16 106.583330 10 77.500000 4 84.833330 6887.621639 6880.116261 1 1 509.577012 502.226523 3 1 3 2
17 20180501 173154 11 19 10 95.000000 13 89.666670 7 158.833330 5548.890255 5541.184550 2 1 1429.282313 1421.309899 1 2 1 3
17 20180501 173154 12 2 8 328.833330 7 335.250000 15 227.250000 6866.909246 6859.610914 3 1 756.435382 748.123162 3 2 3 1
17 20180501 173154 13 1 14 127.666670 11 129.583330 3 266.333330 5848.771481 5839.760286 2 0 1136.827835 1129.238691 3 1 3 2
17 20180501 173154 14 11 17 365.583330 14 348.833330 18 378.666670 9288.654572 9281.360980 1 0 2487.858634 2480.075880 2 3 1 2
17 20180501 173154 15 16 1 152.750000 18 217.333330 12 189.500000 9971.873503 9964.649849 2 1 1096.283781 1088.268299 1 2 1 3
17 20180501 173154 16 14 11 253.833330 4 281.916670 1 156.333330 7579.308470 7571.138099 1 0 962.752069 955.107608 1 3 2 1
17 20180501 173154 17 13 7 208.250000 3 200.083330 9 248.833330 5255.348792 5247.526130 2 1 755.097493 747.560900 3 2 1 3
17 20180501 173154 18 10 15 283.500000 20 319.416670 14 255.166670 2094.218864 2086.097883 1 1 511.692110 503.588515 3 1 2 3
17 20180501 173154 19 15 2 161.166670 15 341.750000 11 298.000000 7637.462799 7630.070427 2 0 832.902121 825.522788 1 2 3 1
17 20180501 173154 20 9 4 33.083330 12 85.833330 13 71.000000 10173.984492 10165.895121 1 1 1672.058659 1664.526808 1 1 2 3
