24 20180509 144336 1 12 5 -15.146580 10388.430787
24 20180509 144336 2 4 12 -96.742671 5115.510371
24 20180509 144336 3 10 14 21.661238 2703.174224
24 20180509 144336 4 9 4 -100.000000 2970.063081
24 20180509 144336 5 10 15 25.081433 3693.691262
24 20180509 144336 6 18 5 39.576547 1996.537534
24 20180509 144336 7 13 7 -46.905537 2146.264800
24 20180509 144336 8 14 11 67.589577 1867.971891
24 20180509 144336 9 14 1 -92.182410 2219.785804
24 20180509 144336 10 10 20 43.485342 1421.070745
24 20180509 144336 11 17 10 -96.254072 2038.794400
24 20180509 144336 12 14 4 48.208469 1393.924583
24 20180509 144336 13 13 3 -28.827362 3017.846143
24 20180509 144336 14 18 9 85.342020 3763.900342
24 20180509 144336 15 2 8 89.739414 2404.073722
24 20180509 144336 16 17 16 3.420195 2216.728339
24 20180509 144336 17 19 7 -100.000000 2444.086682
24 20180509 144336 18 7 2 84.364821 2662.890999
24 20180509 144336 19 1 3 96.742671 2317.217304
24 20180509 144336 20 17 4 -14.495114 2019.800028
24 20180509 144336 21 15 2 -99.348534 2440.026789
24 20180509 144336 22 16 18 -19.706840 3255.499821
24 20180509 144336 23 1 11 -98.697068 2496.828147
24 20180509 144336 24 7 20 94.951140 5341.197342
24 20180509 144336 25 2 7 58.794788 2462.507334
24 20180509 144336 26 11 17 100.000000 1507.093848
24 20180509 144336 27 16 12 -0.651466 3437.260926
24 20180509 144336 28 20 2 -97.231270 8111.278600
24 20180509 144336 29 6 8 -95.439739 3287.613870
24 20180509 144336 30 9 12 -98.697068 6315.571615
24 20180509 144336 31 20 6 0.977199 4349.989233
24 20180509 144336 32 15 15 100.000000 3470.034435
24 20180509 144336 33 2 15 -78.501629 2049.491970
24 20180509 144336 34 11 18 -44.136808 1635.588368
24 20180509 144336 35 12 6 -42.671010 2249.689532
24 20180509 144336 36 3 17 -69.218241 3068.009033
24 20180509 144336 37 19 10 -78.664495 1367.574594
24 20180509 144336 38 6 19 -87.947883 1271.399981
24 20180509 144336 39 13 9 69.543974 1708.851752
24 20180509 144336 40 6 18 49.511401 3690.211806
24 20180509 144336 41 3 1 16.938111 2540.399588
24 20180509 144336 42 4 10 -97.557003 2148.406369
24 20180509 144336 43 8 20 97.719870 1471.863066
24 20180509 144336 44 5 6 -100.000000 2111.655942
24 20180509 144336 45 4 5 -100.000000 1523.641220
24 20180509 144336 46 15 11 94.788274 2189.148331
24 20180509 144336 47 19 13 -100.000000 1486.632778
24 20180509 144336 48 20 19 54.560261 1591.833590
24 20180509 144336 49 11 14 47.394137 1648.763758
24 20180509 144336 50 16 1 -100.000000 1706.220230
24 20180509 144336 51 9 13 -99.511401 1171.129915
24 20180509 144336 52 5 13 -100.000000 1027.201084
24 20180509 144336 53 8 9 88.436482 1031.888828
24 20180509 144336 54 3 3 88.273616 977.212049
24 20180509 144336 55 18 8 -18.729642 1679.292176
24 20180509 144336 56 8 17 65.472313 1030.249856
24 20180509 144336 57 5 16 -59.934853 1500.281921
24 20180509 144336 58 1 14 -100.000000 2992.709578
24 20180509 144336 59 7 19 42.345277 1471.991876
24 20180509 144336 60 12 16 61.889251 3197.108092
