3	1	388	190.8803	212.7501	212.7501	saucepan	3	21.86984	0	1	1	4.071262	1.499363	-5.926638
3	2	388	213.2417	239.4797	239.4797	toy	14	26.23805	0	1	3	0.3341119	1.924064	-4.301656
3	3	388	240.6289	260.2987	260.2987	bookPile	15	19.66985	0	1	2	2.05571	1.276967	-2.072479
3	4	388	260.9138	291.3506	291.3506	glassContainer	11	30.43683	0	1	-999	0.2499746	1.260172	-2.344747
3	5	388	291.8751	309.758	309.758	fruitBowl	5	17.88287	0	1	-999	3.393072	1.116769	-3.960022
3	6	388	310.0611	333.7169	333.7169	bread	9	23.65573	0	1	-999	3.020861	0.2000663	-6.742633
3	7	388	334.2533	389.6322	389.6322	dishes	10	55.37891	0	1	-999	0.4605663	0.8067617	-5.670903
3	8	388	390.5472	428.0774	428.0774	knife	7	37.53024	0	1	-999	4.218338	0.2035444	-5.415421
3	9	388	429.5635	444.9998	444.9998	helmet	18	15.43628	0	1	-999	1.358602	1.270964	-2.185938
3	10	388	445.558	462.9504	462.9504	toaster	4	17.3924	0	1	-999	0.3136404	1.91608	-2.563923
3	11	388	463.7421	475.0235	475.0235	teaPot	6	11.28137	0	1	-999	0.3660319	1.323217	-4.277267
3	12	388	475.9176	495.4857	495.4857	mixer	8	19.56815	0	1	-999	0.6778935	1.209895	-2.058173
3	13	388	496.3907	538.701	538.701	hat	17	42.31033	0	1	-999	4.157676	1.188365	-3.890487
3	14	388	539.2374	565.3535	565.3535	towel	13	26.11609	0	1	-999	0.5036734	1.987165	-6.786692
3	15	388	568.055	592.7962	592.7962	mug	12	24.74121	0	1	-999	0.3167044	1.253029	-3.2152
3	16	388	593.4661	609.8967	609.8967	fan	20	16.4306	0	1	-999	1.126463	1.936081	-2.020923
3	17	388	610.812	628.1812	628.1812	kitchenRoll	2	17.3692	0	1	-999	4.046894	0.3054349	-2.15664
3	18	388	628.8288	644.6898	644.6898	calendar	19	15.86102	0	1	-999	0.410184	1.244563	-3.761339
3	19	388	645.4163	660.8867	660.8867	umbrella	16	15.47046	0	1	-999	2.868037	0.7957798	-4.733249
3	20	388	661.8682	685.8274	685.8274	microwave	1	23.95923	0	1	-999	1.076733	0.4407996	-6.742703
